event_idx,event_time,lat,lon,depth,x,y,z,ex,ey,ez,nccp,nccs,nctp,ncts,cid,is_dtcc,n_used,ml_ufraw_reloc,ml_ufcorr_reloc,ml_ufcorr_old,dml
1200,2016-03-01 14:36:51.770000+00:00,35.717944,129.395915,5.416,1450.3,-4005.5,-5910.0,0.2,0.1,0.2,6,1,283,237,1,True,2.0,0.321624122691618,0.33878177691743644,0.2710943256091176,0.06768745130831882
1204,2016-03-06 08:46:49.960000+00:00,35.719238,129.354378,9.647,-2307.2,-3861.9,-1679.4,0.2,0.2,0.2,8,21,809,989,1,True,2.0,0.3590719038041452,0.37622955802996366,0.3845982375906915,-0.008368679560727843
1205,2016-03-06 17:59:03.080000+00:00,35.764246,129.376929,8.666,-267.2,1131.8,-2660.7,0.1,0.1,0.1,52,67,583,660,1,True,4.0,0.24901256133613336,0.25405341973990614,0.3028489006694551,-0.04879548092954894
1214,2016-03-21 02:57:00.980000+00:00,35.785453,129.267757,11.173,-10139.0,3484.9,-153.1,0.1,0.1,0.2,0,0,145,141,1,False,4.0,0.6873165648097592,0.6793609596060808,0.6803438938555506,-0.0009829342494698246
1216,2016-03-22 09:30:42.439999+00:00,35.799695,129.417554,13.514,3406.1,5065.1,2187.2,0.2,0.2,0.2,8,9,1346,1424,1,True,5.0,0.8469060535349282,0.8593431089192218,0.8877116520861437,-0.028368543166921834
1217,2016-03-26 17:40:26.339999+00:00,35.67498,129.453361,14.426,6648.9,-8772.6,3099.8,0.1,0.1,0.2,0,0,22,22,1,False,1.0,0.05553359219201304,-0.00978161455388031,0.0060497234402251,-0.01583133799410541
1218,2016-03-27 14:13:18.829999+00:00,35.764412,129.376766,8.632,-281.9,1150.4,-2694.6,0.1,0.0,0.1,79,82,738,760,1,True,10.0,0.9583895665602986,0.9057220075365586,0.9159828546926496,-0.01026084715609099
1220,2016-03-28 07:45:38.840000+00:00,35.719743,129.378068,9.75,-164.2,-3805.9,-1576.5,0.3,0.5,0.3,1,5,903,863,1,True,4.0,0.7900945280181996,0.807252182244018,0.7812490960682994,0.02600308617571856
1225,2016-04-03 18:07:23.800000+00:00,35.707593,129.399674,11.592,1790.5,-5154.0,265.4,0.1,0.1,0.1,101,49,721,703,1,True,2.0,0.19755932614937732,0.21471698037519574,0.2521480558471688,-0.03743107547197308
1230,2016-04-07 19:56:07.839999+00:00,35.774443,129.383154,10.489,295.8,2263.2,-837.4,0.2,0.2,0.2,0,0,497,671,1,False,1.0,0.2860477406914397,0.22073253394554632,0.2546776315228823,-0.03394509757733599
1231,2016-04-08 12:42:11.089999+00:00,35.751603,129.375448,11.191,-401.1,-270.9,-135.1,0.2,0.3,0.2,4,6,626,674,1,True,4.0,0.7725661574863335,0.7897238117121519,0.8228906767702127,-0.03316686505806077
1232,2016-04-13 05:09:06.019999+00:00,35.707808,129.399723,11.594,1795.0,-5130.1,268.1,0.1,0.1,0.1,108,57,716,840,1,True,2.0,0.39894807925047926,0.41610573347629765,0.4432321466429113,-0.027126413166613628
1234,2016-04-14 03:05:37.259999+00:00,35.58857,129.348958,9.196,-2799.8,-18360.2,-2130.4,0.5,0.3,0.5,0,0,0,2,1,False,4.0,0.8251612167870278,0.8335026792983522,0.7985530421748436,0.034949637123508626
1236,2016-04-16 02:37:53.740000+00:00,35.692908,129.395239,10.878,1389.4,-6783.4,-448.3,0.2,0.2,0.3,0,0,711,708,1,False,5.0,0.8430911403767376,0.7203498880465262,0.7328202768051331,-0.012470388758606843
1249,2016-05-09 05:54:07.389999+00:00,35.722245,129.402856,11.473,2078.2,-3528.3,146.5,0.1,0.2,0.2,49,40,1253,1288,1,True,7.0,0.9731284492358276,0.8802680799533826,0.8926025677061904,-0.012334487752807766
1250,2016-05-09 09:50:10.500000+00:00,35.72227,129.402409,11.443,2037.7,-3525.6,116.4,0.1,0.2,0.1,20,21,557,562,1,True,2.0,0.6150436862829508,0.588604610602151,0.6318029716220699,-0.04319836101991892
1251,2016-05-10 05:11:30.469999+00:00,35.722042,129.401945,11.464,1995.8,-3550.9,137.4,0.1,0.1,0.1,37,25,1095,1132,1,True,2.0,0.729056956500419,0.7149428814314556,0.7426982260435206,-0.02775534461206508
1259,2016-05-18 21:26:06.259999+00:00,35.751973,129.536385,12.262,14154.7,-229.8,935.3,0.5,0.3,0.5,0,0,20,30,1,False,2.0,1.1800890573891474,0.6888534104192257,0.7161358035654823,-0.02728239314625669
1264,2016-05-23 18:56:05.160000+00:00,35.841231,129.275423,10.035,-9442.5,9673.8,-1290.9,0.6,0.6,0.8,0,1,88,86,1,True,3.0,0.3468519011414819,0.3592889565257755,0.3659373481726202,-0.006648391646844665
1267,2016-05-26 12:06:35.520000+00:00,35.726912,129.431868,9.515,4702.5,-3010.4,-1811.7,0.1,0.1,0.2,0,6,433,571,1,True,2.0,0.9365370328257296,0.4453013858558078,0.4598073223761171,-0.014505936520309293
1271,2016-05-31 17:04:29.719999+00:00,35.735465,129.456152,9.679,6898.8,-2061.4,-1646.9,0.1,0.1,0.1,11,22,146,143,1,True,3.0,0.5125491117448016,0.5249861671290952,0.5497143417625894,-0.024728174633494193
1274,2016-06-02 09:53:44.649999+00:00,35.763094,129.379818,11.393,-5.9,1004.1,67.0,0.2,0.2,0.2,0,0,764,994,1,False,2.0,0.2793850673040551,0.29654272152987354,0.3198241784228631,-0.02328145689298955
1275,2016-06-03 04:06:54.020000+00:00,35.778198,129.355225,15.31,-2229.8,2680.0,3983.5,0.5,0.5,0.6,1,1,566,510,1,True,3.0,0.6678649956862,0.7049520522941664,0.7186539067677535,-0.013701854473587183
1276,2016-06-03 12:14:39.909999+00:00,35.735331,129.455924,9.668,6878.2,-2076.3,-1658.7,0.0,0.1,0.1,10,17,114,119,1,True,3.0,0.8247741997162563,0.790138816201121,0.8029786066434247,-0.012839790442303656
1277,2016-06-03 17:34:31.699999+00:00,35.778292,129.35354,14.822,-2382.2,2690.3,3495.8,0.4,0.5,0.5,0,1,353,467,1,True,1.0,0.00788429924822065,-0.0574309074976727,-0.0362908189797898,-0.021140088517882898
1279,2016-06-08 21:00:34+00:00,35.707385,129.354793,9.864,-2269.8,-5177.1,-1462.4,0.2,0.2,0.2,0,24,869,1049,1,True,2.0,0.3383715961518945,0.35552925037771294,0.357388752092027,-0.001859501714314038
1280,2016-06-10 01:25:45.469999+00:00,35.781193,129.38741,13.137,680.7,3012.2,1810.2,0.2,0.1,0.2,4,18,1024,1008,1,True,4.0,0.46890272317452064,0.502058152173745,0.5273561026015949,-0.02529795042784988
1282,2016-06-10 23:45:14.599999+00:00,35.775456,129.318416,9.343,-5558.5,2375.7,-1983.3,0.2,0.1,0.2,2,6,516,523,1,True,8.0,1.1284167590973464,1.1341912507285579,1.1428304239990204,-0.008639173270462486
1284,2016-06-11 15:18:55.390000+00:00,35.763977,129.376489,8.709,-306.9,1102.1,-2617.7,0.1,0.1,0.1,31,77,269,268,1,True,4.0,0.17757671639432904,0.12134935234003699,0.204201730294927,-0.08285237795489
1288,2016-06-14 03:04:57.310000+00:00,35.703479,129.294963,12.137,-7682.9,-5610.5,810.1,0.3,0.5,0.3,0,0,48,47,1,False,1.0,0.4881415401497651,0.4228263334038717,0.3700822888977698,0.05274404450610193
1290,2016-06-18 13:27:04.679999+00:00,35.679826,129.306551,12.352,-6635.4,-8234.9,1025.1,0.3,0.5,0.6,0,0,30,28,1,False,4.0,0.8476285363255753,0.7229290072574054,0.7211427903319102,0.0017862169254951876
1291,2016-06-18 17:41:56.039999+00:00,35.735913,129.455485,9.679,6838.5,-2011.8,-1647.1,0.1,0.1,0.1,12,19,137,138,1,True,7.0,0.6253684170398264,0.5724719911113095,0.5821588266805378,-0.009686835569228225
1293,2016-06-20 14:34:57.329999+00:00,35.730278,129.368905,10.058,-993.0,-2637.1,-1268.2,0.1,0.1,0.1,58,124,697,773,1,True,3.0,0.5080433624530845,0.5439678077496576,0.5391022810040298,0.004865526745627791
1294,2016-06-20 14:59:58.780000+00:00,35.730326,129.368994,10.063,-984.9,-2631.7,-1263.6,0.1,0.1,0.1,68,116,611,748,1,True,4.0,0.7101881981153716,0.566294475168301,0.5748712713794776,-0.008576796211176574
1295,2016-06-20 16:13:55.960000+00:00,35.7304,129.368734,10.058,-1008.5,-2623.5,-1268.2,0.1,0.1,0.1,63,114,675,744,1,True,3.0,0.49832324677001116,0.5979537619675414,0.571242717762475,0.026711044205066314
1298,2016-06-21 12:31:15.779999+00:00,35.788114,129.368506,7.941,-1028.7,3780.2,-3385.9,0.1,0.1,0.1,0,0,466,544,1,False,3.0,0.267106025144658,0.20179081839876462,0.2521585062735642,-0.05036768787479956
1303,2016-06-27 03:06:40.159999+00:00,35.685726,129.272868,14.286,-9682.9,-7580.3,2959.2,0.4,0.4,0.3,0,0,9,8,1,False,4.0,0.6016162799084858,0.6347717089077102,0.6316490978590247,0.0031226110486854974
1307,2016-06-29 13:30:34.759999+00:00,35.804248,129.336108,13.606,-3957.9,5570.3,2279.4,0.2,0.4,0.4,0,1,239,219,1,True,4.0,0.4181220554621359,0.4149104187959619,0.4377017258841993,-0.0227913070882374
1310,2016-07-01 03:06:25.850000+00:00,35.71521,129.307528,9.687,-6545.6,-4308.9,-1639.2,0.5,1.2,0.8,0,0,37,26,1,False,3.0,0.31892186794058075,0.2536066611946874,0.2514935742175582,0.002113086977129197
1312,2016-07-03 21:23:45.799999+00:00,35.779545,129.383968,9.903,369.4,2829.4,-1422.9,0.2,0.2,0.3,0,0,721,695,1,False,3.0,0.3904703051525902,0.3716099764359486,0.4026277409462529,-0.031017764510304302
1314,2016-07-06 03:02:20.910000+00:00,35.681742,129.297355,9.743,-7467.4,-8022.3,-1583.0,0.5,0.5,0.6,0,0,22,14,1,False,2.0,0.1559819923295055,0.1731396465553239,0.2952553173759168,-0.12211567082059291
1320,2016-07-12 02:59:50.399999+00:00,35.684648,129.292269,12.913,-7927.5,-7699.9,1587.0,0.4,0.6,0.3,0,0,21,7,1,False,3.0,0.5405520345879202,0.47523682784202687,0.5302514073831404,-0.055014579541113495
1327,2016-07-19 06:55:48.670000+00:00,35.778003,129.36368,12.151,-1465.2,2658.3,824.1,0.4,0.4,0.6,0,1,119,150,1,True,1.0,0.3535755749800964,0.28826036823420303,0.2594900292609545,0.028770338973248544
1328,2016-07-19 22:22:27.160000+00:00,35.707951,129.399699,11.597,1792.7,-5114.3,270.7,0.1,0.1,0.1,72,53,843,863,1,True,3.0,0.6850503698867527,0.7846808850842829,0.8198131020820205,-0.03513221699773761
1330,2016-07-20 11:00:00.250000+00:00,35.805485,129.42513,15.117,4091.0,5707.6,3790.2,0.2,0.2,0.3,0,0,549,442,1,False,3.0,0.4091823752168904,0.343867168470997,0.3802408716884183,-0.03637370321742128
1331,2016-07-21 08:33:03.910000+00:00,35.810217,129.397249,12.659,1570.1,6232.6,1332.6,0.5,0.6,0.6,5,0,969,916,1,True,2.0,0.2675665871683488,0.3007220161675732,0.3132773469196752,-0.012555330752101967
1333,2016-07-23 06:56:02.200000+00:00,35.730656,129.368929,10.112,-990.8,-2595.1,-1214.2,0.1,0.1,0.1,55,40,534,590,1,True,10.0,1.1186717192230669,1.208315885601885,1.2138351887658954,-0.005519303164010392
1337,2016-07-28 03:14:15.189999+00:00,35.707202,129.304004,9.093,-6864.7,-5197.4,-2233.7,0.6,0.9,0.7,0,0,25,12,1,False,3.0,0.6880620193706468,0.7367159103047461,0.5754959503545558,0.16121995995019034
1352,2016-08-06 02:49:22.969999+00:00,35.683468,129.263631,16.415,-10518.8,-7830.8,5088.3,0.4,0.5,0.4,0,0,6,6,1,False,8.0,0.7923320493267173,0.8387902028229912,0.8452512621806756,-0.006461059357684373
1357,2016-08-09 13:04:30.949999+00:00,35.752641,129.392057,10.209,1101.1,-155.8,-1117.5,0.2,0.5,0.2,1,0,544,606,1,True,1.0,-0.06471622398661037,-0.13003143073250373,-0.1157102799579652,-0.014321150774538521
1361,2016-08-12 02:57:46.850000+00:00,35.773348,129.363086,1.729,-1519.0,2141.8,-9597.0,0.2,0.1,0.2,0,0,1,0,1,False,6.0,0.6709262102513379,0.7552827709274922,0.8053351549358543,-0.050052384008362094
1366,2016-08-13 10:42:10.589999+00:00,35.791292,129.410783,13.784,2794.0,4132.8,2457.2,0.1,0.1,0.1,77,256,1297,1352,1,True,10.0,0.9590377245554073,0.9459925364719741,0.9668706407156202,-0.02087810424364611
1367,2016-08-13 11:54:30.460000+00:00,35.790519,129.410693,13.942,2786.0,4047.0,2615.2,0.1,0.1,0.1,0,113,1064,1021,1,True,3.0,0.04990268227839678,0.14953319747592697,0.1732199349760443,-0.023686737500117322
1368,2016-08-13 21:00:35.159999+00:00,35.75992,129.384977,7.621,460.7,651.9,-3705.1,0.1,0.2,0.2,10,6,603,612,1,True,2.0,0.11658492646898522,0.13374258069480363,0.159979762250869,-0.02623718155606536
1371,2016-08-16 19:03:45.240000+00:00,35.764038,129.3764,8.631,-315.0,1108.8,-2695.5,0.1,0.1,0.1,55,67,620,707,1,True,4.0,0.26802579404410076,0.28880632514929727,0.306186690331921,-0.017380365182623703
1377,2016-08-20 03:07:01.480000+00:00,35.67467,129.297388,8.92,-7464.8,-8806.9,-2406.3,0.7,0.8,0.9,0,0,16,8,1,False,8.0,0.793509738739465,0.8655412988037828,0.8824129713335,-0.01687167252971722
1379,2016-08-21 11:42:47.899999+00:00,35.754513,129.408236,6.043,2564.3,51.9,-5283.7,0.2,0.2,0.3,2,3,149,145,1,True,6.0,0.458666859177716,0.5174234829565261,0.5361456807903164,-0.018722197833790366
1384,2016-08-27 10:45:10.830000+00:00,35.7705,129.391829,11.349,1080.4,1825.8,22.4,0.1,0.2,0.1,5,6,972,952,1,True,9.0,0.6384097113568252,0.6440258714690474,0.6506995848858264,-0.006673713416778915
1385,2016-08-27 12:09:33.109999+00:00,35.77039,129.391659,11.342,1064.9,1813.6,16.1,0.1,0.2,0.1,5,6,1070,1021,1,True,5.0,0.3865130398196541,0.34675745622098453,0.3811130321928515,-0.03435557597186695
1386,2016-08-29 00:26:15.419999+00:00,35.630465,129.276034,15.43,-9399.7,-13711.8,4103.4,0.5,0.6,0.4,0,0,2,3,1,False,8.0,0.7996680657700623,0.8366571174496373,0.814693843888902,0.021963273560735352
1388,2016-08-30 16:23:58.909999+00:00,35.739001,129.383252,10.73,304.7,-1669.1,-596.8,0.3,0.3,0.4,1,0,805,823,1,True,3.0,0.3833552591487701,0.4204423157567375,0.4287160585884537,-0.008273742831716169
1389,2016-08-31 01:37:28.589999+00:00,35.795028,129.451562,10.021,6481.3,4547.3,-1305.2,0.2,0.2,0.3,0,0,390,447,1,False,8.0,1.027892631657313,1.092284700971719,1.1043438498144686,-0.012059148842749723
1392,2016-09-05 01:20:05.879999+00:00,35.726359,129.368384,10.165,-1040.2,-3071.8,-1161.9,0.1,0.1,0.1,25,166,866,753,1,True,7.0,1.1959139443940265,1.233001001001994,1.2236545201491045,0.009346480852889583
1395,2016-09-05 16:55:33.939999+00:00,35.778703,129.310457,9.803,-6278.1,2735.9,-1523.1,0.2,0.1,0.1,0,46,390,469,1,True,3.0,-0.03395090366118625,0.0031361529467811636,0.0018111064120196,0.0013250465347615637
1396,2016-09-06 05:52:54.600000+00:00,35.80002,129.33396,13.759,-4152.2,5101.2,2432.8,0.1,0.1,0.1,7,27,290,275,1,True,4.0,0.7316519487014805,0.7855601269803851,0.7901099822571963,-0.004549855276811177
1400,2016-09-08 19:48:41.960000+00:00,35.725846,129.300041,8.309,-7222.4,-3128.7,-3017.5,0.3,0.6,0.5,0,0,268,279,1,False,3.0,0.07684968774685252,0.14997370412282895,0.1523968931438796,-0.0024231890210506535
1560,2016-09-12 12:04:20.280000+00:00,35.732727,129.261532,7.786,-10705.5,-2365.3,-3540.9,0.6,0.5,0.7,0,0,14,96,1,False,9.0,0.7590504794222308,0.8077043703563301,0.8483181097449928,-0.04061373938866264
1567,2016-09-12 12:07:42.060000+00:00,35.725472,129.27019,15.766,-9922.7,-3170.3,4439.4,0.2,0.2,0.3,0,0,12,28,1,False,2.0,1.0886868773583582,1.173043438034513,1.1742948384029497,-0.0012514003684367392
1699,2016-09-12 13:21:34.320000+00:00,35.711943,129.289144,11.567,-8208.9,-4671.4,240.6,0.3,0.8,0.5,0,0,86,80,1,False,11.0,1.3153886598850937,1.3279759613360227,1.3393017415921686,-0.011325780256145945
2097,2016-09-12 18:41:53.119999+00:00,35.755778,129.29541,18.526,-7639.9,192.3,7200.1,0.3,0.3,0.3,0,0,1,1,1,False,3.0,0.7590954040508915,0.8298247040007344,0.8071652292673701,0.02265947473336427
2605,2016-09-13 10:23:55.899999+00:00,35.726786,129.370288,11.403,-867.9,-3024.4,76.9,0.1,0.1,0.1,78,83,869,869,1,True,12.0,0.8299163179268894,0.8556105546417827,0.8625846347833186,-0.006974080141535888
2613,2016-09-13 10:49:54.490000+00:00,35.727022,129.370508,11.421,-848.0,-2998.2,94.4,0.1,0.1,0.2,56,47,516,575,1,True,9.0,0.8912651656123975,0.9037022209966912,0.9128235535072068,-0.009121332510515612
2630,2016-09-13 11:49:04.089999+00:00,35.726819,129.370321,11.386,-865.0,-3020.8,60.0,0.1,0.1,0.1,39,40,633,360,1,True,1.0,0.03869439246008688,-0.02662081428580647,-0.0275746807050935,0.0009538664192870333
2693,2016-09-13 14:08:28.940000+00:00,35.726937,129.370353,11.371,-862.0,-3007.7,44.9,0.1,0.1,0.1,84,77,891,714,1,True,13.0,2.4633431523709706,2.4985459395925083,2.504734745728216,-0.006188806135707825
2702,2016-09-13 14:34:46.229999+00:00,35.726835,129.370768,11.434,-824.5,-3019.0,107.6,0.1,0.1,0.1,65,58,876,836,1,True,2.0,-0.018730777155950062,-0.0015731229301316346,-0.0123869530785963,0.010813830148464666
2889,2016-09-13 22:06:08.339999+00:00,35.730249,129.362191,12.189,-1600.4,-2640.2,863.0,0.3,0.2,0.3,0,0,375,311,1,False,2.0,0.06326319261922952,0.13162197852197832,0.0876312522180689,0.04399072630390942
2890,2016-09-13 22:06:40.920000+00:00,35.723173,129.356453,10.959,-2119.4,-3425.3,-367.6,0.3,0.1,0.4,3,3,825,796,1,True,4.0,0.20940713587972404,0.2692912823697158,0.2732486100292552,-0.0039573276595394336
2894,2016-09-13 22:24:41.920000+00:00,35.775057,129.369336,13.393,-953.8,2331.4,2067.0,0.2,0.3,0.3,0,0,482,645,1,False,3.0,0.3040989036411774,0.29079451972008447,0.3202245847724194,-0.02943006505233492
3062,2016-09-14 10:26:16.800000+00:00,35.72734,129.370646,11.337,-835.5,-2963.0,10.4,0.1,0.1,0.1,80,73,883,888,1,True,11.0,0.824860073163848,0.8619471297718154,0.8579852759461275,0.003961853825687922
3098,2016-09-14 12:28:15.550000+00:00,35.727295,129.370662,11.381,-834.1,-2968.0,54.7,0.1,0.1,0.1,68,62,846,793,1,True,5.0,0.25715131818519255,0.23168024788715819,0.219414483620668,0.012265764266490176
3115,2016-09-14 13:27:53.490000+00:00,35.726978,129.371672,11.071,-742.8,-3003.2,-255.0,0.1,0.1,0.2,33,9,275,325,1,True,8.0,0.36491141823572204,0.3720124149121222,0.3687591413799808,0.003253273532141443
3182,2016-09-14 17:48:57.119999+00:00,35.723051,129.35638,10.973,-2126.1,-3438.9,-353.8,0.3,0.2,0.4,3,3,935,930,1,True,11.0,0.39530881534866147,0.43624977259455433,0.4398976230920008,-0.003647850497446481
3195,2016-09-14 18:45:42.439999+00:00,35.727303,129.370614,11.339,-838.5,-2967.1,12.5,0.1,0.1,0.1,64,60,847,666,1,True,4.0,-0.17329488549065397,-0.1506265280058949,-0.1524847108909693,0.0018581828850743887
3277,2016-09-15 01:33:10.419999+00:00,35.822156,129.290129,13.493,-8114.2,7557.2,2166.7,0.2,0.1,0.1,1,2,56,63,1,True,2.0,-0.20681315385029508,-0.1384543679475463,-0.3347733041917581,0.19631893624421182
3282,2016-09-15 02:06:03.669999+00:00,35.726705,129.369995,11.315,-894.4,-3033.5,-11.0,0.1,0.1,0.1,37,52,626,594,1,True,4.0,0.18458681487628248,0.20825035774113929,0.2104938880107527,-0.0022435302696134085
3312,2016-09-15 05:47:19.829999+00:00,35.821761,129.2889,13.579,-8225.3,7513.5,2252.8,0.2,0.1,0.1,1,2,167,173,1,True,7.0,0.41938087214487374,0.48719875384390066,0.4992082139003834,-0.012009460056482735
3337,2016-09-15 08:31:07.530000+00:00,35.692554,129.376481,10.724,-307.8,-6822.7,-602.5,0.1,0.1,0.1,96,278,878,965,1,True,11.0,0.6769255753476056,0.7568025027248864,0.7518291696755792,0.004973333049307138
3340,2016-09-15 09:10:17.750000+00:00,35.692615,129.376099,10.659,-342.4,-6815.9,-667.3,0.1,0.1,0.1,6,161,801,813,1,True,5.0,0.2065241353765095,0.14120892863061613,0.1092624002872911,0.03194652834332502
3346,2016-09-15 09:54:02.730000+00:00,35.726184,129.271501,9.182,-9804.1,-3091.3,-2144.8,0.4,0.3,0.4,0,0,40,132,1,False,2.0,-0.1869539644566547,-0.16219190846052417,-0.1936047721452557,0.031412863684731535
3347,2016-09-15 09:56:10.529999+00:00,35.692619,129.376571,10.732,-299.7,-6815.5,-594.7,0.1,0.1,0.1,102,272,875,962,1,True,11.0,0.7365220234998382,0.816481339876351,0.8122528884858431,0.00422845139050787
3383,2016-09-15 12:38:43+00:00,35.69248,129.376522,10.73,-304.1,-6830.8,-596.0,0.0,0.1,0.0,94,279,965,1013,1,True,12.0,1.1575538983143903,1.21868678398884,1.218623144229807,6.363975903300734e-05
3393,2016-09-15 13:52:29.780000+00:00,35.692428,129.376587,10.726,-298.2,-6836.7,-600.8,0.0,0.0,0.0,17,190,579,573,1,True,1.0,-0.13781747432827096,-0.10073041772030356,-0.0910499359793259,-0.009680481740977659
3408,2016-09-15 15:06:52.939999+00:00,35.727128,129.370581,11.367,-841.4,-2986.5,40.3,0.1,0.1,0.1,29,43,642,754,1,True,4.0,0.00428795553064798,0.03320591542559571,0.0312882795141819,0.0019176359114138064
3437,2016-09-15 17:48:07.500000+00:00,35.692265,129.376522,10.686,-304.1,-6854.8,-639.9,0.1,0.1,0.0,20,136,435,434,1,True,1.0,-0.7600015355447955,-0.6603710203472654,-0.6577988238948405,-0.002572196452424902
3487,2016-09-15 21:31:21.879999+00:00,35.851982,129.255713,12.85,-11223.4,10866.6,1524.0,0.1,0.1,0.1,3,6,73,97,1,True,3.0,0.13301579141209707,0.14975081091089198,0.1424625096422275,0.007288301268664477
3492,2016-09-15 21:54:05.780000+00:00,35.851839,129.255607,12.898,-11233.0,10850.8,1571.6,0.1,0.1,0.1,4,7,99,110,1,True,4.0,0.21025423806703547,0.2526686979338433,0.2285274844667236,0.02414121346711967
3538,2016-09-16 04:00:33.009999+00:00,35.727275,129.370597,11.317,-839.9,-2970.3,-9.2,0.1,0.1,0.1,65,49,912,559,1,True,7.0,0.5263179069456074,0.5789094121101548,0.5843513646615833,-0.005441952551428542
3564,2016-09-16 07:26:27.280000+00:00,35.726444,129.369873,11.4,-905.5,-3062.4,73.9,0.1,0.1,0.1,26,35,548,488,1,True,6.0,1.0557493548646784,1.109657533143583,1.1163888874150882,-0.006731354271505285
3631,2016-09-16 17:02:56.259999+00:00,35.727148,129.370435,11.352,-854.7,-2984.3,25.9,0.1,0.1,0.1,63,59,905,726,1,True,12.0,1.318176181886327,1.3489288936909558,1.349379767268834,-0.000450873577878097
3668,2016-09-17 00:00:52.149999+00:00,35.72749,129.370744,11.36,-826.7,-2946.3,33.2,0.1,0.1,0.1,45,50,490,734,1,True,3.0,0.2873462353725882,0.3244332919805556,0.3245018088224182,-6.85168418625981e-05
3892,2016-09-19 12:16:51.369999+00:00,35.727315,129.370662,11.372,-834.1,-2965.7,45.2,0.1,0.1,0.1,84,76,836,806,1,True,8.0,0.6683906963555568,0.6959054069410685,0.6982433690856752,-0.0023379621446066867
3956,2016-09-20 07:28:45.280000+00:00,35.709151,129.403328,11.805,2121.1,-4981.1,478.4,0.1,0.2,0.1,84,24,916,951,1,True,4.0,0.5609514490011732,0.5468373739322103,0.5673351048395165,-0.020497730907306222
3988,2016-09-20 16:44:55.549999+00:00,35.728109,129.297111,10.878,-7487.3,-2877.7,-448.5,0.3,0.2,0.5,0,0,285,315,1,False,6.0,0.5183754372121125,0.5818928373346611,0.5835064869123782,-0.0016136495777170357
4035,2016-09-21 04:00:29.179999+00:00,35.727441,129.370679,11.346,-832.6,-2951.7,19.3,0.1,0.1,0.1,29,33,676,594,1,True,3.0,0.3564987781400253,0.2911835713941319,0.2746366961476125,0.016546875246519432
4056,2016-09-21 13:08:28.890000+00:00,35.692961,129.379289,11.149,-53.8,-6777.6,-177.8,0.3,0.3,0.5,0,0,684,464,1,False,1.0,-0.09149400811662733,-0.1568092148625207,-0.1573960507763829,0.0005868359138622159
4143,2016-09-22 21:43:47.500000+00:00,35.736035,129.396029,12.725,1460.4,-1998.2,1398.3,0.2,0.2,0.2,0,0,636,755,1,False,1.0,0.22481576831275452,0.15950056156686115,0.1726366057403207,-0.013136044173459538
4260,2016-09-24 19:45:49.619999+00:00,35.727218,129.37063,11.311,-837.0,-2976.6,-15.3,0.1,0.1,0.1,40,30,616,532,1,True,6.0,0.204789927785758,0.2798401802730842,0.2712713805889211,0.008568799684163131
4307,2016-09-25 12:17:22.289999+00:00,35.739176,129.525545,8.736,13175.4,-1649.7,-2590.2,0.1,0.1,0.2,6,10,23,26,1,True,3.0,0.3215513319240917,0.370205222858191,0.3913108764419669,-0.021105653583775863
4315,2016-09-25 14:59:36.429999+00:00,35.647058,129.38492,11.829,455.9,-11870.6,502.7,0.5,0.5,0.5,0,0,63,75,1,False,3.0,-0.08903650447106015,-0.0797470580223179,-0.0961019866793862,0.016354928657068307
4340,2016-09-26 02:21:04.929999+00:00,35.726017,129.402539,10.421,2049.5,-3109.8,-905.0,0.2,0.2,0.4,10,0,787,766,1,True,2.0,0.7876346105114271,0.7592089664819459,0.7840553472133127,-0.0248463807313668
4341,2016-09-26 02:38:05.269999+00:00,35.726953,129.424463,3.975,4032.6,-3005.9,-7351.5,0.2,0.2,0.3,1,2,171,126,1,True,9.0,0.8256817669140593,0.8777220896769545,0.8979671636849693,-0.020245074008014785
4388,2016-09-26 23:16:17.440000+00:00,35.727266,129.40354,10.442,2140.0,-2971.2,-884.2,0.1,0.1,0.2,28,27,1297,1296,1,True,12.0,1.7777082705385576,1.8024703265346882,1.819363127768924,-0.016892801234235755
4390,2016-09-26 23:26:05.440000+00:00,35.728853,129.406055,10.512,2367.4,-2795.1,-814.5,0.3,0.3,0.4,7,9,688,645,1,True,1.0,0.34462868231969224,0.2793134755737989,0.318280744066329,-0.03896726849253013
4392,2016-09-26 23:55:44.399999+00:00,35.728068,129.40485,10.596,2258.5,-2882.2,-730.2,0.3,0.4,0.9,0,6,732,873,1,True,1.0,0.0659659116363851,0.0006507048904917517,0.0529379118600213,-0.05228720696952955
4423,2016-09-27 12:56:42.469999+00:00,35.7441,129.448446,8.813,6201.4,-1103.4,-2513.7,0.3,0.2,0.3,0,0,33,26,1,False,1.0,0.37079968443735845,0.3054844776914651,0.2160239800330302,0.08946049765843489
4433,2016-09-27 15:40:31.550000+00:00,35.727006,129.403369,10.423,2124.5,-3000.1,-903.1,0.1,0.1,0.2,25,23,1299,1297,1,True,13.0,0.915900952696491,0.9283380080807846,0.9516419508621474,-0.02330394278136283
4437,2016-09-27 18:03:36.579999+00:00,35.739579,129.456437,9.776,6924.4,-1605.0,-1550.2,0.1,0.1,0.2,0,0,119,146,1,False,4.0,0.3661640056900104,0.4221977909809223,0.4414168500954252,-0.01921905911450289
